_id,PARID,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESS,PROPERTYCITY,PROPERTYSTATE,PROPERTYUNIT,PROPERTYZIP,MUNICODE,MUNIDESC,SCHOOLCODE,SCHOOLDESC,LEGAL1,LEGAL2,LEGAL3,NEIGHCODE,NEIGHDESC,TAXCODE,TAXDESC,TAXSUBCODE,TAXSUBCODE_DESC,OWNERCODE,OWNERDESC,CLASS,CLASSDESC,USECODE,USEDESC,LOTAREA,HOMESTEADFLAG,FARMSTEADFLAG,CLEANGREEN,ABATEMENTFLAG,RECORDDATE,SALEDATE,SALEPRICE,SALECODE,SALEDESC,DEEDBOOK,DEEDPAGE,PREVSALEDATE,PREVSALEPRICE,PREVSALEDATE2,PREVSALEPRICE2,CHANGENOTICEADDRESS1,CHANGENOTICEADDRESS2,CHANGENOTICEADDRESS3,CHANGENOTICEADDRESS4,COUNTYBUILDING,COUNTYLAND,COUNTYTOTAL,COUNTYEXEMPTBLDG,LOCALBUILDING,LOCALLAND,LOCALTOTAL,FAIRMARKETBUILDING,FAIRMARKETLAND,FAIRMARKETTOTAL,STYLE,STYLEDESC,STORIES,YEARBLT,EXTERIORFINISH,EXTFINISH_DESC,ROOF,ROOFDESC,BASEMENT,BASEMENTDESC,GRADE,GRADEDESC,CONDITION,CONDITIONDESC,CDU,CDUDESC,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,HEATINGCOOLING,HEATINGCOOLINGDESC,FIREPLACES,BSMTGARAGE,FINISHEDLIVINGAREA,CARDNUMBER,ALT_ID,TAXYEAR,ASOFDATE
44516,0125K00094000000,0.0, ,SIMONTON ST,PITTSBURGH,PA, ,15208.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,BLVD PL PLAN PT 11 LOT 44X105X29.38 RR SIMONTON, COR LINDEN                                    ,2 STY FRA HSE 6750                             ,11404,11404,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,3876,,,,,,03-22-1979,1.0,3,LOVE&AFFECTION,6079,121,,,,,6750   SIMONTON ST   ,  ,PITTSBURGH PA  ,15208.0,0,35500,35500,0,0,35500,35500,0,35500,35500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
44562,0088H00045000000,6445.0, ,KEMPER ST,PITTSBURGH,PA, ,15217.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,BLVD LAND CO PLAN 238-239- 240-241-242 LOT 134.,62XAVG100.23X101.15 RR IN ALL KEMPER ST        ,2 & 3 STY STUCCO-CEM HSE 6445                  ,11402,11402,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,11800,,,,,12-10-2021,12-06-2021,78000.0,99,CORRECTN / DUP,18718,137,07-01-2021,20000.0,05-08-2018,51084.0,   PO BOX 8242    ,  ,PITTSBURGH PA  ,15217.0,10700,76200,86900,0,10700,76200,86900,10700,76200,86900,16.0,OLD STYLE,2.5,1935.0,4.0,Stucco,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,6.0,UNSOUND,UN,UNSOUND,9.0,5.0,2.0,0.0,2,Central Heat,0.0,0.0,2207.0,1.0,,2025,01-JUN-25
44744,0087D00009000000,5900.0, ,DOUGLAS ST,PITTSBURGH,PA, ,15217.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,LOT 18.81XAVG158 DOUGLAS AV                    ,2 1/2 STY BRK HSE 5900                         ,,11403,11403,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,70,ROWHOUSE,2844,,,,,10-21-2024,10-14-2024,150000.0,14,TIME ON MARKET,19837,49,06-07-1978,41500.0,,,5905   DOUGLAS ST   ,  ,PITTSBURGH PA  ,15217.0,83100,45100,128200,0,83100,45100,128200,83100,45100,128200,11.0,ROW END,2.5,1920.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,3.0,AVERAGE,AV,AVERAGE,8.0,4.0,1.0,0.0,2,Central Heat,0.0,0.0,1683.0,1.0,,2025,01-JUN-25
44843,0127N00174000000,2242.0, ,BEECHWOOD BLVD,PITTSBURGH,PA, ,15217.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,LOT 64.2X151.48X46.54 RR BEECHWOOD BLVD        ,2 1/2 STY BRK HSE 2242                         ,1 STY BRK GAR (3 CAR)                          ,11401,11401,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,8305,,,,,12-18-2013,12-18-2013,475000.0,36,QUIT CLAIM,15465,155,08-05-1996,1.0,,,2242   BEECHWOOD BLVD   ,  ,PITTSBURGH      PA  ,15217.0,243300,141100,384400,0,243300,141100,384400,243300,141100,384400,16.0,OLD STYLE,2.5,1927.0,2.0,Brick,5.0,TILE,5.0,Full,B-,GOOD -,3.0,AVERAGE,GD,GOOD,10.0,4.0,2.0,2.0,2,Central Heat,1.0,0.0,3244.0,1.0,,2025,01-JUN-25
45797,0125R00149000000,6920.0, ,MCPHERSON BLVD,PITTSBURGH,PA, ,15208.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,WESTINGHOUSE PK REV PLAN 47 PT 48 LOT 45X130 IN, ALL MC PHERSON BLVD                           ,2 1/2 STY STONE & SHG HSE 6920                 ,11404,11404,T,20 - Taxable,,,11,REGULAR-ETAL,R,RESIDENTIAL,10,SINGLE FAMILY,5850,,,,,12-16-2024,12-10-2024,240000.0,9,OTHER INVALID,19895,264,10-02-2001,85000.0,08-01-2000,60000.0,5809   RIPPEY ST  APT 2,  ,PITTSBURGH PA  ,15206.0,83100,40100,123200,0,83100,40100,123200,83100,40100,123200,16.0,OLD STYLE,2.0,1916.0,6.0,Masonry FRAME,2.0,SLATE,5.0,Full,C+,AVERAGE +,4.0,FAIR,AV,AVERAGE,7.0,4.0,1.0,1.0,2,Central Heat,1.0,0.0,2000.0,1.0,,2025,01-JUN-25
46644,0128N00202000000,169.0, ,ANITA AVE,PITTSBURGH,PA, ,15217.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,BLVD PARK PLAN 52 LOT 40.47XAVG108.19 ANITA ST,2 STY BRK & FRA HSE 169,1 STY C B GAR,11403,11403,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,4320,,,,,11-21-2022,11-18-2022,480000.0,99,CORRECTN / DUP,19126,376,03-01-2022,170000.0,10-06-2003,240000.0,169   ANITA AVE   ,  ,PITTSBURGH PA  ,15217.0,220900,83900,304800,0,220900,83900,304800,220900,83900,304800,16.0,OLD STYLE,2.0,1920.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,2.0,GOOD,GD,GOOD,5.0,2.0,2.0,1.0,B,Central Heat with AC,0.0,0.0,1940.0,1.0,,2025,01-JUN-25
47219,0175E00005000000,211.0, ,N LEXINGTON ST,PITTSBURGH,PA, ,15208.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,FAHNESTOCK PL PLAN PTS 21-22 LOT 32.6XAVG110.27, IN ALL LEXINGTON AVE,2 STY BRK HSE 211,11404,11404,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,3630,,,,,01-30-2025,12-05-2024,1.0,3,LOVE&AFFECTION,19935,546,03-20-2023,140000.0,03-17-2022,125000.0,2004   WILCOX CIR   ,  ,MURRYSVILLE PA  ,15668.0,28700,34500,63200,0,28700,34500,63200,28700,34500,63200,13.0,MULTI-FAMILY,2.0,1950.0,2.0,Brick,2.0,SLATE,5.0,Full,C+,AVERAGE +,8.0,VERY POOR,VP,VERY POOR,11.0,4.0,2.0,0.0,2,Central Heat,3.0,0.0,3336.0,1.0,,2025,01-JUN-25
47714,0054S00170000000,816.0, ,LILAC ST,PITTSBURGH,PA, ,15217.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 15.50X90 LILAC ST,2 STY BRK HSE 816,,11502,11502,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,1350,,,,,12-09-2005,12-09-2005,0.0,H,MULTI-PARCEL SA,12684,294,11-14-2005,110000.0,12-12-2000,92700.0,2488   DOGWOOD DR   ,  ,WEXFORD PA  ,15090.0,63100,17300,80400,0,63100,17300,80400,63100,17300,80400,20.0,SEMI DETACHED,2.0,1926.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,4.0,FAIR,AV,AVERAGE,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1080.0,1.0,,2025,01-JUN-25
47770,0054R00256000000,752.0, ,GREENFIELD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,J MAHONEY & J MC NALLY PLAN PTS 5-6 LOT 28XAVG5,9 IN ALL GREENFIELD AVE                        ,2 STY FRA HSE 752 GREENFIELD AVE               ,11502,11502,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,1652,,,,,01-18-2023,12-20-2022,6000.0,99,CORRECTN / DUP,19183,40,07-20-2022,50000.0,04-25-1997,12500.0,2631   MERRICK RD   ,  ,BELLMORE NY  ,11710.0,60000,29900,89900,0,60000,29900,89900,60000,29900,89900,13.0,MULTI-FAMILY,2.0,1915.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C+,AVERAGE +,3.0,AVERAGE,AV,AVERAGE,8.0,4.0,2.0,0.0,2,Central Heat,0.0,0.0,1998.0,1.0,,2025,01-JUN-25
47806,0055B00201000000,4307.0, 1/2,STANLEY ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,SCHENLEY PK LAND CO PLAN PT 178 LOT 14.63X100 S,TANLEY ST                                      ,2 STY BRK HSE 4307 1/2                         ,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1463,,,,,,03-04-1987,35500.0,0,VALID SALE,7504,407,,,,,1820   ZEHNDER RD   ,  ,AMBRIDGE PA  ,15003.0,40400,17800,58200,0,40400,17800,58200,40400,17800,58200,12.0,ROW INTERIOR,2.0,1916.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,4.0,2.0,1.0,0.0,2,Central Heat,1.0,0.0,1080.0,1.0,,2025,01-JUN-25
47905,0055A00229000000,84.0, ,BIGELOW ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,WILLIAMS PLAN 181 IRREG LOT 25X100X33 RR BIGELO,W COR KAERCHER ST                              ,2 STY ALUM SDG STO V HSE &                     ,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2500,,,,,11-30-2017,11-22-2017,3235.0,DT,DATE OF TRANSFER,17032,255,09-07-1995,37835.0,,,37   FORRESTER ST   ,  ,PITTSBURGH PA  ,15207.0,21700,23000,44700,0,21700,23000,44700,21700,23000,44700,16.0,OLD STYLE,2.0,1922.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D,BELOW AVERAGE,8.0,VERY POOR,VP,VERY POOR,7.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1216.0,1.0,,2025,01-JUN-25
48198,0176A00146000000,3.0, ,FLOTILLA WAY,PITTSBURGH,PA, ,15221.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,PARK PL PLAN PT 143 LOT 16.68X60 FLOTILLA WAY  ,2 STY BRK HSE 3                                ,,11403,11403,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1080,,,,,10-30-2024,10-16-2024,6500.0,99,CORRECTN / DUP,19847,575,03-20-2024,21045.0,11-21-1991,23000.0,9   MAURICE ST   ,  ,UNIONTOWN PA  ,15401.0,6800,32200,39000,0,6800,32200,39000,6800,32200,39000,11.0,ROW END,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,928.0,1.0,,2025,01-JUN-25
48199,0176A00146000A00,2.0, ,FLOTILLA WAY,PITTSBURGH,PA, ,15221.0,114,14th Ward - PITTSBURGH,47,Pittsburgh,PK PL PLAN PTS 143-144 LOT 17.01X60 IN ALL FLOT,IILLA WAY,2 STY BRK HSE 2,11403,11403,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,70,ROWHOUSE,1080,,,,,04-19-2006,04-19-2006,17500.0,0,VALID SALE,12815,495,03-11-2003,7000.0,10-04-1982,0.0,918   KENNEBEC ST   ,  ,PITTSBURGH PA  ,15217.0,36700,32200,68900,0,36700,32200,68900,36700,32200,68900,12.0,ROW INTERIOR,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,4.0,2.0,0.0,1.0,2,Central Heat,0.0,0.0,928.0,1.0,,2025,01-JUN-25
48403,0029S00068000000,9.0, ,SYLVAN AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,J E WILLIAMS PLAN 80 LOT 25.02X100 SYLVAN AV IN,TER OF GREENFIELD AVE,2 STY FRA HSE 9,11503,11503,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,20,TWO FAMILY,2502,,,,,10-01-2020,09-24-2020,20000.0,14,TIME ON MARKET,18170,566,06-28-2016,2000.0,07-09-2007,9000.0,21   SYLVAN LN   ,  ,PITTSBURGH PA  ,15207.0,16700,3000,19700,0,16700,3000,19700,16700,3000,19700,13.0,MULTI-FAMILY,2.0,1896.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,4.0,2.0,2.0,0.0,2,Central Heat,0.0,0.0,1224.0,1.0,,2025,01-JUN-25
48638,0029S00115000000,20.0, ,WALDECK ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,J E WILLIAMS PLAN 98 LOT 25X100 WALDECK ST     ,2 STY FRA HSE 20                               ,,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2500,,,,,,02-21-1956,0.0,N,NOT APPLICABLE,,,,,,,20   WALDECK ST   ,  ,PITTSBURGH PA  ,15207.0,22900,3000,25900,0,22900,3000,25900,22900,3000,25900,16.0,OLD STYLE,2.0,1900.0,1.0,Frame,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,5.0,POOR,AV,AVERAGE,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1314.0,1.0,,2025,01-JUN-25
49000,0029S00043000000,165.0, ,GREENFIELD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,JOSEPH WINDERS EST PLAN PT 1 LOT 22.32X100X18.4,5 RR GREEN- FIELD & SYLVAN                     ,2 STY FRA HSE 165                              ,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2200,,,,,,10-04-2001,13232.0,U,OTHER,11167,273,09-28-1998,14000.0,12-04-1964,4000.0,4105   SALINE ST   ,  ,PITTSBURGH      PA  ,15217.0,15600,2900,18500,0,15600,2900,18500,15600,2900,18500,16.0,OLD STYLE,2.0,1910.0,1.0,Frame,4.0,ROLL,5.0,Full,D,BELOW AVERAGE,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1232.0,1.0,,2025,01-JUN-25
49073,0054L00105000000,569.0, -571,GREENFIELD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,PLAN 242-243 LOT 45.04XAVG92.33X74.37 RR IN ALL, GREENFIELD AVE,3 STY DBLE BRK APT & STO 569-571,51C84,PITTSBURGH URBAN,T,20 - Taxable,,,11,REGULAR-ETAL,C,COMMERCIAL,404,RETL/APT'S OVER,5512,,,,,06-16-2017,06-15-2017,1.0,3,LOVE&AFFECTION,16835,455,05-13-2005,1.0,10-08-2002,150500.0,3500   TIMBERWOOD DR   ,  ,HOMESTEAD PA  ,15120.0,188400,69100,257500,0,188400,69100,257500,188400,69100,257500,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
49099,0029S00044000000,167.0, -169,GREENFIELD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,WINTER PLAN 2-3-4 LOT 75X100 IN ALL GREENFIELD ,AVE BET 2ND AV & FRAZIER STS                   ,2 STY FRA STO & APTS 167-169,51C88B,PITTSBURGH URBAN,T,20 - Taxable,,,10,REGULAR,C,COMMERCIAL,401,APART: 5-19 UNITS,7500,,,,,,09-20-2002,65000.0,AA,SALE NOT ANALYZ,11460,349,08-22-1983,0.0,,,167   GREENFIELD AVE   ,  ,PITTSBURGH PA  ,15207.0,29400,21900,51300,0,29400,21900,51300,29400,21900,51300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
49100,0029S00048000000,0.0, ,GREENFIELD AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,5-6 LOT 50X100X37.54 RR IN ALL GREENFIELD BET 2,ND AV & SLYVAN                                 ,,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,4600,,,,,,02-08-1996,1.0,3,LOVE&AFFECTION,9631,188,,,,,       ,  ,   ,,0,3800,3800,0,0,3800,3800,0,3800,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
49206,0055M00204000000,554.0, ,FRAYNE ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 21X100 FRAYNE ST                           ,2 STY FRA HSE 554                              ,FRA GAR                                        ,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2100,,,,,,04-16-1964,0.0,N,NOT APPLICABLE,,,,,,,554   FRAYNE ST   ,  ,PITTSBURGH PA  ,15207.0,50000,32000,82000,0,50000,32000,82000,50000,32000,82000,16,OLD STYLE,2.0,1915.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,2.0,GOOD,GD,GOOD,4.0,2.0,1.0,1.0,B,Central Heat with AC,0.0,0.0,1024.0,1.0,,2025,01-JUN-25
49259,0055K00043000000,4519.0, ,SYLVAN AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,SCULLY & SPEAR PLAN 99 LOT 30XAVG165.22X17.78 R,R SYLVAN AVE NR HAZELWOOD AVE,2 STY FRA HSE 4519,11503,11503,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,100,VACANT LAND,3947,,,,,12-12-2017,12-08-2017,5700.0,36,QUIT CLAIM,17044,448,09-06-2005,1693.0,03-12-1999,1.0,829   INDUSTRY ST   ,  ,PITTSBURGH PA  ,15210.0,0,3000,3000,0,0,3000,3000,0,3000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
49629,0055J00092000000,0.0, ,IRVINE ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 79.86X123.20 IRVINE ST                     ,,,51C84B,PITTSBURGH URBAN,T,20 - Taxable,,,11,REGULAR-ETAL,C,COMMERCIAL,499,COMM AUX BUILDING,9840,,,,,12-18-2024,12-06-2024,1.0,H,MULTI-PARCEL SA,19898,348,05-16-2017,13700.0,01-04-1991,5500.0,19   FORRESTER ST   ,  ,PITTSBURGH PA  ,15207.0,1300,5900,7200,0,1300,5900,7200,1300,5900,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
49891,0055M00122000000,567.0, ,FRAYNE ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 52.97X140.5X53.36 RR IN ALL FRAYNE ST,2 STY BRK HSE 567,3 CAR C B GAR,11502,11502,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,10,SINGLE FAMILY,7470,,,,,02-07-2022,01-27-2022,30000.0,9,OTHER INVALID,18780,536,01-31-2006,1.0,01-27-1977,19000.0,3479   BEECHWOOD BLVD   ,  ,PITTSBURGH PA  ,15217.0,118700,45300,164000,0,118700,45300,164000,118700,45300,164000,5,CAPE COD,1.0,1936.0,2.0,Brick,1.0,SHINGLE,5.0,Full,C,AVERAGE,2.0,GOOD,GD,GOOD,5.0,2.0,1.0,0.0,B,Central Heat with AC,,0.0,796.0,1.0,,2025,01-JUN-25
50025,0054M00051000000,864.0, ,FLEMINGTON ST,PITTSBURGH,PA, ,15217.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,BEECHWOOD BLVD PLAN 264 LOT 25X90 FLEMINGTON AV,E                                              ,2 STY TILE HSE 864 & GAR IN BSMT               ,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,2250,,,,,,11-04-1985,20000.0,0,VALID SALE,7186,624,,,,,324   WOODBRIDGE DR   ,  ,PITTSBURGH PA  ,15237.0,71000,32600,103600,0,71000,32600,103600,71000,32600,103600,16,OLD STYLE,2.0,1926.0,2.0,Brick,4.0,ROLL,5.0,Full,C,AVERAGE,4.0,FAIR,AV,AVERAGE,4.0,2.0,1.0,0.0,2,Central Heat,0.0,2.0,1218.0,1.0,,2025,01-JUN-25
50045,0054N00211000000,327.0, ,KAERCHER ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,D R DEELY PLAN 5 LOT 25X120 KAERCHER ST        ,2 STY BRK VEN HSE 327                          ,,11502,11502,T,20 - Taxable,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,3000,,,,,04-25-2019,04-25-2019,90000.0,35,CORP TRANSFER,17593,371,09-05-2018,45000.0,02-22-1988,1.0,911   TAFT AVE   ,  ,PITTSBURGH PA  ,15210.0,43400,36000,79400,0,43400,36000,79400,43400,36000,79400,16,OLD STYLE,2.0,1935.0,2.0,Brick,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,6.0,3.0,1.0,0.0,2,Central Heat,0.0,0.0,1266.0,1.0,,2025,01-JUN-25
50203,0054P00082000000,4117.0, ,LYDIA ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 12.70X102.25X25.91 RR LYDIA ST             ,2 STY BRK HSE 4117                             ,,11502,11502,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,70,ROWHOUSE,1974,,,,,05-29-2024,05-22-2024,155000.0,0,VALID SALE,19683,192,05-07-2021,70000.0,11-19-1976,15500.0,540   BLACKSTONE ST   ,  ,PITTSBURGH PA  ,15207.0,26400,20100,46500,0,26400,20100,46500,26400,20100,46500,11,ROW END,2.0,1900.0,2.0,Brick,4.0,ROLL,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,4.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,720.0,1.0,,2025,01-JUN-25
50261,0055K00224000000,4511.0, ,GLADSTONE ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,KLOSE SUBDIVISION PLAN,LOT B = 50.00X72.50X50.00X72.50,,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3625,,,,,08-29-2019,08-28-2019,20000.0,H,MULTI-PARCEL SA,17748,148,04-03-2017,2123.0,10-28-2016,2123.0,332   MERRIMAC ST   ,  ,PITTSBURGH PA  ,15211.0,7100,3500,10600,0,7100,3500,10600,7100,3500,10600,16,OLD STYLE,2.0,1900.0,1.0,Frame,1.0,SHINGLE,5.0,Full,C-,AVERAGE -,6.0,UNSOUND,UN,UNSOUND,6.0,3.0,2.0,0.0,2,Central Heat,0.0,0.0,1776.0,1.0,,2025,01-JUN-25
50273,0055H00023000000,4325.0, ,TESLA ST,PITTSBURGH,PA, ,15217.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,KISHON 2 PLAN 63 LOT 25X100 TESLA ST COR MONTCL,AIR ST                                         ,2 1/2 STY BRK VEN HSE 4325                     ,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,2500,,,,,,09-11-1986,0.0,9,OTHER INVALID,7386,420,,,,,708   MONTCLAIR ST   ,  ,PITTSBURGH PA  ,15217.0,0,25300,25300,0,0,25300,25300,0,25300,25300,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
50437,0054N00314000000,3834.0, ,ACORN ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,PTS 11-12 LOT 126.74XAVG32X103.25 IN ALL OTIS W,AY,2 STY FRA HSE #34 ACORN ST,11503,11503,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,10,SINGLE FAMILY,3674,,,,,11-09-2007,11-09-2007,10000.0,AA,SALE NOT ANALYZ,13434,461,07-21-1971,,,,43   ALEXIS ST   ,  ,PITTSBURGH PA  ,15207.0,21600,3500,25100,0,21600,3500,25100,21600,3500,25100,16,OLD STYLE,2.0,1920.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,2,Central Heat,0.0,0.0,1700.0,1.0,,2025,01-JUN-25
50465,0055K00278000000,4537.0, ,PARNELL ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,203-204 LOT 50XAVG127.5 IN ALL PARNELL ST      ,1 1/2 STY FRA HSE 4537                         ,,11502,11502,E,10 - Exempt,,,20,CORPORATION,R,RESIDENTIAL,10,SINGLE FAMILY,6400,,,,,02-04-2015,02-04-2015,8355.0,GV,GOVT SALE,TR15,00107,10-06-1947,0.0,,,414   GRANT ST  RM 200, CITY-COUNTY BUILDING ,PITTSBURGH PA  ,15219.0,31700,45100,76800,0,31700,45100,76800,31700,45100,76800,16,OLD STYLE,2.0,1910.0,1.0,Frame,1.0,SHINGLE,5.0,Full,D+,BELOW AVERAGE +,4.0,FAIR,FR,FAIR,5.0,2.0,1.0,0.0,1,,1.0,0.0,966.0,1.0,,2025,01-JUN-25
50495,0054N00079000000,0.0, ,YODER ST,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,LOT 26.7XAVG125.52 YODER ST                    ,,,11502,11502,T,20 - Taxable,,,10,REGULAR,R,RESIDENTIAL,100,VACANT LAND,3402,,,,,,08-14-1991,1.0,3,LOVE&AFFECTION,8544,273,,,,,20   YODER ST   ,  ,PITTSBURGH PA  ,15207.0,0,37800,37800,0,0,37800,37800,0,37800,37800,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
50662,0057G00270000000,0.0, ,2ND AVE,PITTSBURGH,PA, ,15207.0,115,15th Ward - PITTSBURGH,47,Pittsburgh,MANSION HOUSE PLANS 8-9 LOT 48X120 2ND AVE     ,BET GLENWOOD & MAY APPLE WAY                   ,,11503,11503,T,20 - Taxable,,,12,REGULAR-ETUX OR ET VIR,R,RESIDENTIAL,100,VACANT LAND,5760,,,,,,01-17-1983,500.0,9,OTHER INVALID,6595,82,,,,,808   STATE ST   ,  ,DUQUESNE        PA  ,15110.0,0,4100,4100,0,0,4100,4100,0,4100,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,01-JUN-25
