PARID,Address
0060R00229000000,"1936 WESTMONT AVE, PITTSBURGH, PA 15210"
0094J00184000000,"17 CLIFTON ST, PITTSBURGH, PA 15210"
0060F00269000000,"1602 OAKHURST ST, PITTSBURGH, PA 15210"
0184K00050000000,"1617 MCBRIDE ST, PITTSBURGH, PA 15207"
0094E00289000000,"2433 DIEHL AVE, PITTSBURGH, PA 15210"
0060P00097000000,"338 PARKFIELD ST, PITTSBURGH, PA 15210"
0060L00136000000,"22 NEWETT ST, PITTSBURGH, PA 15210"
0184J00146000000,"1803 MIFFLIN RD, PITTSBURGH, PA 15207"
0184E00274000000,"5132 INTERBORO AVE, PITTSBURGH, PA 15207"
0094N00129000000,"2420 BROWNSVILLE RD, PITTSBURGH, PA 15210"
0184J00250000000,No primary address specified
0184N00288000000,"5754 LAUDER ST, PITTSBURGH, PA 15207"
0060R00139000000,No primary address specified
0094B00306000000,"2728 CUSTER AVE, PITTSBURGH, PA 15227"
0060S00216000000,"239 E AGNEW AVE, PITTSBURGH, PA 15210"
0060M00115000000,"1634 LEOLYN ST, PITTSBURGH, PA 15210"
0133J00126000000,"1009 BEECHLAND ST, PITTSBURGH, PA 15207"
0184N00234000000,"1149 MARGRAY ST, PITTSBURGH, PA 15207"
0184N00242000000,"1137 MARGRAY ST, PITTSBURGH, PA 15207"
0184N00243000000,No primary address specified
0094N00070000000,"2550 BROWNSVILLE RD, PITTSBURGH, PA 15210"
0060R00298000000,"1935 WESTMONT AVE, PITTSBURGH, PA 15210"
0115E00070000000,"1121 LAPISH RD, PITTSBURGH, PA 15212"
0076N00283000000,"3043 WADLOW ST, PITTSBURGH, PA 15212"
0076N00291000000,"3021 WADLOW ST, PITTSBURGH, PA 15212"
0039H00141000000,"2175 NOBLESTOWN RD, PITTSBURGH, PA 15205"
0076N00363000000,"3027 STAYTON ST, PITTSBURGH, PA 15212"
0041B00351000000,"1256 OAKGLEN ST, PITTSBURGH, PA 15204"
0076P00103000000,No primary address specified
0076N00269000000,"3115 WADLOW ST, PITTSBURGH, PA 15212"
0114G00098000000,"3930 BRIGHTON RD, PITTSBURGH, PA 15212"
0040M00029000000,"1882 NOBLESTOWN RD, PITTSBURGH, PA 15205"
0076N00384000000,"3100 BRIGHTON RD, PITTSBURGH, PA 15212"
0076P00076000000,"1103 SMITHTON AVE, PITTSBURGH, PA 15212"
0076R00006000000,"929 SMITHTON AVE, PITTSBURGH, PA 15212"
0040G00005000000,"1526 CUMBERLAND ST, PITTSBURGH, PA 15205"
0076N00371000000,No primary address specified
0039E00095000000,"31 BALDWICK RD, PITTSBURGH, PA 15205"
0114M00051000000,"3882 BRIGHTON RD, PITTSBURGH, PA 15212"
0039J00277000000,No primary address specified
0040F00157000000,"18 RIDENOUR AVE, PITTSBURGH, PA 15205"
0114S00184000000,No primary address specified
0076N00281000000,No primary address specified
0114K00136000000,"4002 OSWALD ST, PITTSBURGH, PA 15212"
0096P00272000000,"1724 HARCOR DR, PITTSBURGH, PA 15226"
0061G00164000000,"1557 EDGEBROOK AVE, PITTSBURGH, PA 15226"
0061M00025000000,"1504 SAW MILL RUN BLVD, PITTSBURGH, PA 15210"
0185S00313000000,"5704 COX AVE, PITTSBURGH, PA 15207"
0243C00350000000,No primary address specified
0185S00341000000,No primary address specified
0095P00076000000,"2401 SAW MILL RUN BLVD, PITTSBURGH, PA 15234"
0138F00097000000,"2604 IVYGLEN ST, PITTSBURGH, PA 15227"
0095J00008000000,"2073 DARTMORE ST, PITTSBURGH, PA 15210"
0185S00058000000,"5622 DELLAGLEN AVE, PITTSBURGH, PA 15207"
0095N00019000000,"2361 GLENBURY ST, PITTSBURGH, PA 15234"
0185M00108000000,"1100 ELWELL ST, PITTSBURGH, PA 15207"
0061M00255000000,"1725 HALLOWELL ST, PITTSBURGH, PA 15210"
0185S00198000000,No primary address specified
0032N00065000000,No primary address specified
0071K00199000000,"1569 SUMMERDALE ST, PITTSBURGH, PA 15204"
0060B00087000000,"108 MINOOKA ST, PITTSBURGH, PA 15210"
0067R00210000000,"231 MOFFAT ST, CARNEGIE, PA 15106"
0070H00037000000,No primary address specified
0071N00282000000,"3673 WINDGAP AVE, PITTSBURGH, PA 15204"
0138E00093000000,"2536 KINGWOOD ST, PITTSBURGH, PA 15234"
0033S00256000000,"20 LACONA ST, PITTSBURGH, PA 15210"
0139M00075000000,"2644 LIBRARY RD, PITTSBURGH, PA 15234"
0033K00258000000,"13 CALHOUN AVE, PITTSBURGH, PA 15210"
0033P00246000000,"16 CEDRICTON ST, PITTSBURGH, PA 15210"
0138B00106000000,"715 MAYTIDE ST, PITTSBURGH, PA 15227"
0060B00104000000,"27 MINOOKA ST, PITTSBURGH, PA 15210"
0071J00110000000,"3744 WINDGAP AVE, PITTSBURGH, PA 15204"
0107M00039000000,"2104 MAZETTE PL, PITTSBURGH, PA 15205"
0107M00040000000,"2108 MAZETTE PL, PITTSBURGH, PA 15205"
0060B00189000000,"202 NOBLES LN, PITTSBURGH, PA 15210"
0070C00023000000,"3408 CLEARFIELD ST, PITTSBURGH, PA 15204"
0032N00333000000,"626 LAUGHLIN AVE, PITTSBURGH, PA 15210"
0033R00337000000,"1138 BROWNSVILLE RD, PITTSBURGH, PA 15210"
0059N00258000000,No primary address specified
0060C00021000000,No primary address specified
0070J00078000000,No primary address specified
0060B00098000000,No primary address specified
0045N00231000000,"2320 COLORADO ST, PITTSBURGH, PA 15212"
0011K00095000000,"2031 FORBES AVE, PITTSBURGH, PA 15219"
0024J00214000000,"900 MADISON AVE, PITTSBURGH, PA 15212"
0010C00026000000,"2526 BEDFORD AVE, PITTSBURGH, PA 15219"
0019A00078000000,"1123 BERDELLA ST, PITTSBURGH, PA 15220"
0173E00287000000,"7117 LEMINGTON AVE, PITTSBURGH, PA 15206"
0015K00165000000,"53 LAFFERTY AVE, PITTSBURGH, PA 15210"
0010L00159000000,No primary address specified
0002H00031000000,"1514 5TH AVE, PITTSBURGH, PA 15219"
0023D00072000000,"20 EDENVALE ST, PITTSBURGH, PA 15212"
0124N00356000A00,No primary address specified
0125B00336000000,"511 FINLEY ST, PITTSBURGH, PA 15206"
0125C00227000000,No primary address specified
0087F00113000000,"5701 MELVIN ST, PITTSBURGH, PA 15217"
0012N00243000000,"56 GREGORY ST, PITTSBURGH, PA 15203"
0014B00055000000,"725 EXCELSIOR ST, PITTSBURGH, PA 15210"
0120J00207000000,"110 57TH ST, PITTSBURGH, PA 15201"
0011A00209000000,"270 WICK ST, PITTSBURGH, PA 15219"
0011E00011000000,"1714 5TH AVE, PITTSBURGH, PA 15219"
0011K00095000200,"2029 FORBES AVE, PITTSBURGH, PA 15219"
0001H00216000000,"5 MARKET SQ, PITTSBURGH, PA 15222"
0012P00141000000,No primary address specified
0003L00008000000,"818 NEWTON ST, PITTSBURGH, PA 15203"
0020R00017000000,"1012 CHARTIERS AVE, PITTSBURGH, PA 15220"
0040G00256000000,"102 ELMONT ST, PITTSBURGH, PA 15205"
0050M00304000000,"5468 BROAD ST, PITTSBURGH, PA 15206"
0056J00136000000,"8 TECUMSEH ST, PITTSBURGH, PA 15207"
0023B00065000000,"1912 LITHGOW AVE, PITTSBURGH, PA 15214"
0023B00201000000,"1683 PERRYSVILLE AVE, PITTSBURGH, PA 15212"
0033A00244000000,"429 PARKLOW ST, PITTSBURGH, PA 15210"
0012F00108000000,"1925 WRIGHTS WAY, PITTSBURGH, PA 15203"
0019L00096000000,"600 NOBLESTOWN RD, PITTSBURGH, PA 15220"
0022K00277000000,"1410 N FRANKLIN ST, PITTSBURGH, PA 15233"
0050M00159000000,"5410 KINCAID ST, PITTSBURGH, PA 15206"
0014H00109000000,"2602 QUARRY ST, PITTSBURGH, PA 15210"
0011K00271000300,"2013 BLVD OF THE ALLIES, PITTSBURGH, PA 15219"
0020R00200000000,"915 WILHELM ST, PITTSBURGH, PA 15220"
0023E00256000A00,"1536 MONTEREY ST, PITTSBURGH, PA 15212"
0023G00121000000,"1402 LORAINE ST, PITTSBURGH, PA 15212"
0003S00164000000,"32 PIUS ST, PITTSBURGH, PA 15203"
0049B00178000000,"4305 BUTLER ST, PITTSBURGH, PA 15201"
0033F00021000000,"220 MOORE AVE, PITTSBURGH, PA 15210"
0045E00006000000,"1406 DICKSON ST, PITTSBURGH, PA 15212"
0023J00193000000,"700 N TAYLOR AVE, PITTSBURGH, PA 15212"
0083D00243000000,"833 HEBERTON ST, PITTSBURGH, PA 15206"
0043S00018000000,No primary address specified
0138B00048000000,"615 OVERBROOK BLVD, PITTSBURGH, PA 15210"
0175D00181000000,"7901 INGLENOOK PL, PITTSBURGH, PA 15208"
0174K00031000000,"7312 IDLEWILD ST, PITTSBURGH, PA 15208"
0045S00136000000,"613 CHAUTAUQUA ST, PITTSBURGH, PA 15214"
0024F00123000000,"1027 VINIAL ST, PITTSBURGH, PA 15212"
0077P00375000000,No primary address specified
0046N00351000000,"512 MCCLINTOCK AVE, PITTSBURGH, PA 15214"
0024J00415000000,"847 SUISMON ST, PITTSBURGH, PA 15212"
0024C00143000000,"1250 HIGH ST, PITTSBURGH, PA 15212"
0024F00063000000,"1025 HIGH ST, PITTSBURGH, PA 15212"
0047E00055000000,"909 MINA ST, PITTSBURGH, PA 15212"
0033R00126000000,"1 WYNOKA ST, PITTSBURGH, PA 15210"
0046B00045000000,No primary address specified
0231F00230000000,"8516 DERSAM ST, PITTSBURGH, PA 15235"
0046J00193000000,"2232 HOLYOKE ST, PITTSBURGH, PA 15214"
0059J00246000000,"441 E AGNEW AVE, PITTSBURGH, PA 15210"
0042C00021000000,"455 STADIUM ST, PITTSBURGH, PA 15204"
0033J00026000000,"249 CONNISTON AVE, PITTSBURGH, PA 15210"
0023F00200000000,"111 CARRINGTON ST, PITTSBURGH, PA 15212"
0023F00219000000,"110 ALPINE AVE, PITTSBURGH, PA 15212"
0162R00062000000,"37 BASCOM AVE, PITTSBURGH, PA 15214"
0080K00281000000,"4745 BUTLER ST, PITTSBURGH, PA 15201"
0173C00234000000,"1712 LAPORTE ST, PITTSBURGH, PA 15206"
0124P00284000000,"6505 WINSLOW ST, PITTSBURGH, PA 15206"
0057B00097000000,No primary address specified
0033B00311000000,"233 MOORE AVE, PITTSBURGH, PA 15210"
0175B00146000000,No primary address specified
0056F00307000000,"158 MARSDEN ST, PITTSBURGH, PA 15207"
0046D00228000000,"2445 SUNSET AVE, PITTSBURGH, PA 15212"
0014G00062000000,No primary address specified
0056F00175000000,"203 GLEN CALADH ST, PITTSBURGH, PA 15207"
0056N00243000000,"429 W ELIZABETH ST, PITTSBURGH, PA 15207"
0231P00039000000,"8220 FAHNESTOCK ST, PITTSBURGH, PA 15221"
0173E00092000000,"1363 MONTEZUMA ST, PITTSBURGH, PA 15206"
0077E00086000000,"3030 PERRYSVILLE AVE, PITTSBURGH, PA 15214"
0042H00244000000,No primary address specified
0097G00228000000,"814 NORWICH AVE, PITTSBURGH, PA 15226"
0124E00307000000,No primary address specified
0173C00059000000,"1634 WESTMORELAND AVE, PITTSBURGH, PA 15206"
0056J00190000000,"5025 LANGHORN ST, PITTSBURGH, PA 15207"
0175H00101000000,"7912 TIOGA ST, PITTSBURGH, PA 15208"
0056L00214000000,"436 E ELIZABETH ST, PITTSBURGH, PA 15207"
0033F00284000000,"334 MCKINLEY ST, PITTSBURGH, PA 15210"
0056L00073000000,"5106 GLENWOOD AVE, PITTSBURGH, PA 15207"
0024E00268000000,"874 VISTA ST, PITTSBURGH, PA 15212"
0007D00001000000,"1018 BIDWELL ST, PITTSBURGH, PA 15233"
0033P00333000000,"34 MINOOKA ST, PITTSBURGH, PA 15210"
0042N00055000000,"1246 FAULKNER ST, PITTSBURGH, PA 15204"
0173N00294000000,"7013 UPLAND ST, PITTSBURGH, PA 15208"
0011K00061000000,"2131 FORBES AVE, PITTSBURGH, PA 15219"
0046P00186000000,"2117 FEDERAL ST EXT, PITTSBURGH, PA 15214"
0027B00171000C00,No primary address specified
0020R00086000000,"807 LORENZ AVE, PITTSBURGH, PA 15220"
0013K00100000000,"2104 ARLINGTON AVE, PITTSBURGH, PA 15210"
0174B00342000000,"7213 HERMITAGE ST, PITTSBURGH, PA 15208"
0174S00078000000,"7810 BENNETT ST, PITTSBURGH, PA 15208"
0023M00123000000,"1112 LINDEN PL, PITTSBURGH, PA 15212"
0027B00298000000,"820 CHEROKEE ST, PITTSBURGH, PA 15219"
0015M00314000000,No primary address specified
0011G00144000000,No primary address specified
0014J00235000000,"505 CURTIN AVE, PITTSBURGH, PA 15210"
0050K00329000000,"5003 PENN AVE, PITTSBURGH, PA 15224"
0019C00064000000,"133 FURLEY ST, PITTSBURGH, PA 15220"
0020R00050000000,"702 LORENZ AVE, PITTSBURGH, PA 15220"
0081A00125000000,"807 54TH ST, PITTSBURGH, PA 15201"
0174B00222000000,"7321 MOUNT VERNON ST, PITTSBURGH, PA 15208"
0231K00272000000,"723 WILKINSBURG AVE, PITTSBURGH, PA 15221"
0174J00094000000,"621 N HOMEWOOD AVE, PITTSBURGH, PA 15208"
0014E00070000000,No primary address specified
0083J00301000000,"300 N NEGLEY AVE, PITTSBURGH, PA 15206"
0050K00205000000,"4913 DEARBORN ST, PITTSBURGH, PA 15224"
0050M00080000000,No primary address specified
0121G00109000000,"7208 BUTLER ST, PITTSBURGH, PA 15206"
0124G00104000100,"1151 PAULSON AVE, PITTSBURGH, PA 15206"
0060R00359000000,No primary address specified
0076P00096000000,"3115 INGLIS ST, PITTSBURGH, PA 15212"
0075L00284000000,"3316 FLEMING AVE, PITTSBURGH, PA 15212"
0033F00274000000,No primary address specified
0116J00124000000,"101 DUNLAP ST, PITTSBURGH, PA 15214"
0077N00225000000,"2705 LELAND ST, PITTSBURGH, PA 15214"
0047J00353000000,"2104 LAPPE LN, PITTSBURGH, PA 15212"
0024F00001000000,"940 VISTA ST, PITTSBURGH, PA 15212"
0010F00127000000,No primary address specified
0173F00132000000,"1573 ELROD WAY, PITTSBURGH, PA 15206"
0026J00305000000,No primary address specified
0010G00330000000,No primary address specified
0010D00281000B00,No primary address specified
0114L00173000000,"3810 CALIFORNIA AVE, PITTSBURGH, PA 15212"
0010R00136000000,No primary address specified
0010M00021000000,No primary address specified
0174A00300000000,"7050 HERMITAGE ST, PITTSBURGH, PA 15208"
0047R00054000000,"1612 WALZ ST, PITTSBURGH, PA 15212"
0024A00163000000,"58 ROSTOCK ST, PITTSBURGH, PA 15212"
0048E00262000000,"2046 LEY ST, PITTSBURGH, PA 15212"
0174S00070000000,No primary address specified
0175H00012000000,"7933 MADIERA ST, PITTSBURGH, PA 15221"
0022L00153000000,"1121 N FRANKLIN ST, PITTSBURGH, PA 15233"
0024F00084000000,"1007 SALTER WAY, PITTSBURGH, PA 15212"
0175H00197000000,No primary address specified
0175H00207000000,"502 OAKWOOD ST, PITTSBURGH, PA 15208"
0022B00073000000,"1232 MARVISTA ST, PITTSBURGH, PA 15212"
0010F00137000A00,"2258 BEDFORD AVE, PITTSBURGH, PA 15219"
0125D00065000000,No primary address specified
0054F00176000000,"701 NAYLOR ST, PITTSBURGH, PA 15207"
0231P00400000000,"2101 PARK HILL DR, PITTSBURGH, PA 15221"
0010D00166000B00,"2713 WEBSTER AVE, PITTSBURGH, PA 15219"
0046G00029000000,No primary address specified
0033F00149000000,"406 SUNCREST ST, PITTSBURGH, PA 15210"
0174E00151000000,No primary address specified
0173N00280000000,"1509 N MURTLAND ST, PITTSBURGH, PA 15208"
0173N00246000A00,No primary address specified
0174B00341000000,"7215 HERMITAGE ST, PITTSBURGH, PA 15208"
0010P00119000000,"2209 CENTRE AVE, PITTSBURGH, PA 15219"
0024N00092000B00,"612 EMLIN ST, PITTSBURGH, PA 15212"
0055K00272000000,"4526 PARNELL ST, PITTSBURGH, PA 15207"
0014B00065000000,No primary address specified
0042C00093000000,"301 TABOR ST, PITTSBURGH, PA 15204"
0040R00029000000,"1362 KEEVER AVE, PITTSBURGH, PA 15205"
0024B00191000000,No primary address specified
0015D00087000B00,"213 KINGSBORO ST, PITTSBURGH, PA 15211"
0023J00297000000,"1244 BUENA VISTA ST, PITTSBURGH, PA 15212"
0020L00272000000,"513 LORENZ AVE, PITTSBURGH, PA 15220"
0015M00300000000,"300 CHALFONT ST, PITTSBURGH, PA 15210"
0173J00362000000,"1332 GROTTO ST, PITTSBURGH, PA 15206"
0124R00112000000,"346 RENFREW ST, PITTSBURGH, PA 15206"
0013S00197000000,"221 RINNE ST, PITTSBURGH, PA 15210"
0022F00263000A00,No primary address specified
0022P00260000000,"1406 SHEFFIELD ST, PITTSBURGH, PA 15233"
0124K00253000000,"653 PAULSON AVE, PITTSBURGH, PA 15206"
0015S00196000000,"817 ELDORA PL, PITTSBURGH, PA 15210"
0024A00164000000,"60 ROSTOCK ST, PITTSBURGH, PA 15212"
0004F00154000000,"4 GASKEL ST, PITTSBURGH, PA 15211"
0042M00269000000,No primary address specified
0026R00174000000,"4337 DAKOTA ST, PITTSBURGH, PA 15219"
0056K00054000000,"134 W ELIZABETH ST, PITTSBURGH, PA 15207"
0016E00122000000,"1150 BANKSVILLE RD, PITTSBURGH, PA 15216"
0023S00309000000,"806 JAMES ST, PITTSBURGH, PA 15212"
0094E00288000000,"2432 RURALTON ST, PITTSBURGH, PA 15210"
0010H00142000000,"532 FRANCIS ST, PITTSBURGH, PA 15219"
0010K00204000000,"643 LAWSON ST, PITTSBURGH, PA 15219"
0125C00046000000,"639 LINCOLN AVE, PITTSBURGH, PA 15206"
0124G00340000000,"1105 LARIMER AVE, PITTSBURGH, PA 15206"
0124J00190000000,"23 SHETLAND ST, PITTSBURGH, PA 15206"
0019D00100000000,No primary address specified
0094N00072000000,"2546 BROWNSVILLE RD, PITTSBURGH, PA 15210"
0124M00042000000,No primary address specified
0124J00109000000,"6122 MEADOW ST, PITTSBURGH, PA 15206"
0057C00084000000,"55 ALMEDA ST, PITTSBURGH, PA 15207"
0014P00172000000,No primary address specified
0057C00372000000,"319 RENOVA ST, PITTSBURGH, PA 15207"
0040G00273000000,"4 ELMONT ST, PITTSBURGH, PA 15205"
0174A00169000000,No primary address specified
0173C00185000000,"1704 GOPHER ST, PITTSBURGH, PA 15206"
0012N00012000000,"183 S 16TH ST, PITTSBURGH, PA 15203"
0022H00105000000,"1730 MCCULLOUGH ST, PITTSBURGH, PA 15212"
0075M00172000000,"1419 BECKHAM ST, PITTSBURGH, PA 15212"
0076P00102000000,No primary address specified
0045S00180000000,No primary address specified
0057G00301000000,"204 RENOVA ST, PITTSBURGH, PA 15207"
0022F00086000000,"1910 MANHATTAN ST, PITTSBURGH, PA 15233"
0045N00014000000,"1308 HALSEY PL, PITTSBURGH, PA 15212"
0174H00156000000,"1087 BLACKADORE ST, PITTSBURGH, PA 15221"
0022E00243000000,No primary address specified
0044D00060000000,"3007 GEYER AVE, PITTSBURGH, PA 15212"
0042N00153000000,"1117 FAIRDALE ST, PITTSBURGH, PA 15204"
0077N00091000000,"252 KENNEDY AVE, PITTSBURGH, PA 15214"
0045N00011000000,No primary address specified
0014E00225000000,"304 MILLBRIDGE ST, PITTSBURGH, PA 15210"
0022G00090000000,"1016 KIRKBRIDE ST, PITTSBURGH, PA 15212"
0041H00100000000,No primary address specified
0050K00333000000,"5011 PENN AVE, PITTSBURGH, PA 15224"
0050F00141000000,"5107 ROSETTA ST, PITTSBURGH, PA 15224"
0174M00359000000,"918 TYSON ST, PITTSBURGH, PA 15208"
0174S00211000000,No primary address specified
0046C00320000000,"2500 MAPLE AVE, PITTSBURGH, PA 15214"
0046S00153000000,"630 TOBOGGAN ST, PITTSBURGH, PA 15212"
0029G00015000000,"3131 BOHEM ST, PITTSBURGH, PA 15213"
0054N00061000000,"43 BIGELOW ST, PITTSBURGH, PA 15207"
0014J00296000000,"510 CURTIN AVE, PITTSBURGH, PA 15210"
0042H00264000000,"308 MINTON ST, PITTSBURGH, PA 15204"
0042D00051000000,"312 SLOAN ST, PITTSBURGH, PA 15204"
0174N00278000000,"7313 SUSQUEHANNA ST, PITTSBURGH, PA 15208"
0056B00008000100,"109 BERWICK ST, PITTSBURGH, PA 15207"
0014K00308000000,"214 CHARLES ST, PITTSBURGH, PA 15210"
0010K00149000B00,No primary address specified
0174E00008000000,"7143 MONTICELLO ST, PITTSBURGH, PA 15208"
0173L00047000000,"1541 OAKDENE ST, PITTSBURGH, PA 15206"
0002H00076000000,"1505 5TH AVE, PITTSBURGH, PA 15219"
0060P00333000000,"212 NEWETT ST, PITTSBURGH, PA 15210"
0002H00033000000,"1516 5TH AVE, PITTSBURGH, PA 15219"
0011K00143000000,"2010 FORBES AVE, PITTSBURGH, PA 15219"
0057C00321000000,"5517 SUNNYSIDE ST, PITTSBURGH, PA 15207"
0046A00132000000,"2655 NORWOOD AVE, PITTSBURGH, PA 15214"
0046R00045000000,No primary address specified
0033G00198000000,"524 BROWNSVILLE RD, PITTSBURGH, PA 15210"
0014R00078000000,"63 AMANDA AVE, PITTSBURGH, PA 15210"
0040G00257000000,No primary address specified
0056J00135000000,"9 TECUMSEH ST, PITTSBURGH, PA 15207"
0003P00201000000,"741 EUREKA ST, PITTSBURGH, PA 15210"
0056K00319000000,"5011 GERTRUDE ST, PITTSBURGH, PA 15207"
0045S00134000000,"609 CHAUTAUQUA ST, PITTSBURGH, PA 15214"
0056N00249000000,No primary address specified
0056L00293000A00,"5034 ORINOCO ST, PITTSBURGH, PA 15207"
0014B00087000000,"727 CARNIVAL WAY, PITTSBURGH, PA 15210"
0075H00026000000,No primary address specified
0023J00001000000,"1521 BRIGHTON RD, PITTSBURGH, PA 15212"
0076K00227000000,"3232 ROTHPLETZ ST, PITTSBURGH, PA 15212"
0004A00140000000,"179 MERRIMAC ST, PITTSBURGH, PA 15211"
0019B00241000000,"1004 HERSCHEL ST, PITTSBURGH, PA 15220"
0041A00023000000,"1324 PRITCHARD ST, PITTSBURGH, PA 15204"
0042P00308000000,"2965 CHARTIERS AVE, PITTSBURGH, PA 15204"
0015L00084000000,"85 SYLVANIA AVE, PITTSBURGH, PA 15210"
0042P00291000000,"3026 ALLENDALE ST, PITTSBURGH, PA 15204"
0042M00055000000,No primary address specified
0070J00077000000,No primary address specified
0015G00106000000,No primary address specified
0013L00126000000,"2419 ECCLES ST, PITTSBURGH, PA 15210"
0077N00286000000,"116 HAWKINS AVE, PITTSBURGH, PA 15214"
0077P00257000000,No primary address specified
0076J00113000000,"3245 CENTRAL AVE, PITTSBURGH, PA 15212"
0046B00090000000,"2526 PERRYSVILLE AVE, PITTSBURGH, PA 15214"
0015S00194000000,"821 ELDORA PL, PITTSBURGH, PA 15210"
0046G00255000000,"2442 HAZELTON ST, PITTSBURGH, PA 15214"
0174P00199000000,"610 STERRETT ST, PITTSBURGH, PA 15208"
0174P00202000000,"616 STERRETT ST, PITTSBURGH, PA 15208"
0174P00099000000,"7504 HAMILTON AVE, PITTSBURGH, PA 15208"
0174L00310000000,"7609 BAXTER ST, PITTSBURGH, PA 15208"
0174P00185000000,"7329 HAMILTON AVE, PITTSBURGH, PA 15208"
0057C00096000000,"35 ALMEDA ST, PITTSBURGH, PA 15207"
0042D00233000000,No primary address specified
0083K00107000000,"5634 RURAL ST, PITTSBURGH, PA 15206"
0174G00013000000,"7419 RACE ST, PITTSBURGH, PA 15208"
0056F00278000000,No primary address specified
0050J00075000000,No primary address specified
0050K00094000000,"5001 BROAD ST, PITTSBURGH, PA 15224"
0056N00246000000,"423 W ELIZABETH ST, PITTSBURGH, PA 15207"
0042G00139000000,No primary address specified
0010D00082000000,"2828 BEDFORD AVE, PITTSBURGH, PA 15219"
0042H00050000000,"3050 MERWYN AVE, PITTSBURGH, PA 15204"
0050M00050000000,"5335 KINCAID ST, PITTSBURGH, PA 15224"
0010D00174000000,No primary address specified
0015G00033000000,"156 W WARRINGTON AVE, PITTSBURGH, PA 15210"
0015M00036000000,"315 CEDARHURST ST, PITTSBURGH, PA 15210"
0011K00102000000,"2011 FORBES AVE, PITTSBURGH, PA 15219"
0125M00322000000,"6949 HAMILTON AVE, PITTSBURGH, PA 15208"
0232A00021000000,No primary address specified
0096J00210000000,"1502 BERKSHIRE AVE, PITTSBURGH, PA 15226"
0010G00359000000,No primary address specified
0010M00020000000,No primary address specified
0050H00148000000,"418 N AIKEN AVE, PITTSBURGH, PA 15206"
0004G00102000000,No primary address specified
0011E00203000000,"254 WICK ST, PITTSBURGH, PA 15219"
0174G00250000000,"7451 HERMITAGE ST, PITTSBURGH, PA 15208"
0032F00337000000,No primary address specified
0174K00385000000,"702 STERRETT ST, PITTSBURGH, PA 15208"
0057C00296000000,No primary address specified
0057G00191000000,No primary address specified
0057D00058000000,No primary address specified
0024E00140000000,"860 CONCORD ST, PITTSBURGH, PA 15212"
0075M00263000000,"1401 WOODS RUN AVE, PITTSBURGH, PA 15212"
0046R00064000000,"1909 BELLEAU ST, PITTSBURGH, PA 15214"
0125A00375000000,"169 AUBURN ST, PITTSBURGH, PA 15206"
0010C00044000A00,"2601 WEBSTER AVE, PITTSBURGH, PA 15219"
0173L00013000000,"7297 LEMINGTON AVE, PITTSBURGH, PA 15206"
0174B00216000000,"7309 MOUNT VERNON ST, PITTSBURGH, PA 15208"
0012J00256000000,"1812 HARCUM WAY, PITTSBURGH, PA 15203"
0019H00234000000,"31 NOBLESTOWN RD, PITTSBURGH, PA 15220"
0185M00164000000,"1033 MULDOWNEY AVE, PITTSBURGH, PA 15207"
0010F00126000000,"2284 BEDFORD AVE, PITTSBURGH, PA 15219"
0010H00177000000,"541 MORGAN ST, PITTSBURGH, PA 15219"
0019H00121000000,"40 NOBLESTOWN RD, PITTSBURGH, PA 15220"
0023C00002000000,"11 BELLEAU ST, PITTSBURGH, PA 15214"
0045E00287000000,"2634 SHADELAND AVE, PITTSBURGH, PA 15212"
0015R00032000000,"29 BIGGER ST, PITTSBURGH, PA 15210"
0015D00302000000,"422 KINGSBORO ST, PITTSBURGH, PA 15211"
0047A00186000000,"1134 FABYAN ST, PITTSBURGH, PA 15212"
0042K00015000000,"1014 FAIRDALE ST, PITTSBURGH, PA 15204"
0046E00070000000,"2622 N CHARLES ST, PITTSBURGH, PA 15214"
0024D00119000000,"1420 GARDNER ST, PITTSBURGH, PA 15212"
0004N00146000000,"287 WADE ST, PITTSBURGH, PA 15211"
0094J00002000000,"61 CARRICK AVE, PITTSBURGH, PA 15210"
0124P00231000000,"609 LOWELL ST, PITTSBURGH, PA 15206"
0004N00169000000,"28 MARNE WAY, PITTSBURGH, PA 15211"
0024E00269000000,"870 VISTA ST, PITTSBURGH, PA 15212"
0002H00050000000,"1634 5TH AVE, PITTSBURGH, PA 15219"
0062E00235000000,"8 WENZELL PL, PITTSBURGH, PA 15216"
0021K00022000000,"2649 W CARSON ST, PITTSBURGH, PA 15204"
0021J00083000000,"2904 SACRAMENTO AVE, PITTSBURGH, PA 15204"
0046P00109000000,"1942 LITHGOW AVE, PITTSBURGH, PA 15214"
0047N00291000000,"63 ROSTOCK ST, PITTSBURGH, PA 15212"
0042J00191000000,"1015 STANHOPE ST, PITTSBURGH, PA 15204"
0024J00426000000,"834 PERALTA ST, PITTSBURGH, PA 15212"
0072R00004000000,"4046 WINDGAP AVE, PITTSBURGH, PA 15204"
0007B00390000000,"1429 SHEFFIELD ST, PITTSBURGH, PA 15233"
0022K00346000000,"1301 N FRANKLIN ST, PITTSBURGH, PA 15233"
0045P00017000000,No primary address specified
0046C00247000000,"402 LAWTON AVE, PITTSBURGH, PA 15214"
0047D00121000000,"2235 SPRING GARDEN AVE, PITTSBURGH, PA 15212"
0184S00001000000,No primary address specified
0014R00064000000,"130 ZARA ST, PITTSBURGH, PA 15210"
0046L00219000000,"320 LAFAYETTE AVE, PITTSBURGH, PA 15214"
